CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.04.01;Depreciação, Amortização e Exaustão;-23078.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.04.01;Depreciação, Amortização e Exaustão;60249.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.04.02;Outras;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.04.02;Outras;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.05;Valor Adicionado Líquido Produzido;224498.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.05;Valor Adicionado Líquido Produzido;206575.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.06;Vlr Adicionado Recebido em Transferência;311640.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.06;Vlr Adicionado Recebido em Transferência;375263.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.06.01;Resultado de Equivalência Patrimonial;1102.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.06.01;Resultado de Equivalência Patrimonial;-150.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.06.02;Receitas Financeiras;310538.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.06.02;Receitas Financeiras;375413.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.06.03;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.06.03;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.07;Valor Adicionado Total a Distribuir;536138.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.07;Valor Adicionado Total a Distribuir;581838.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08;Distribuição do Valor Adicionado;536138.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08;Distribuição do Valor Adicionado;581838.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01;Pessoal;26846.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01;Pessoal;26599.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01.01;Remuneração Direta;23236.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01.01;Remuneração Direta;22834.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01.02;Benefícios;3120.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01.02;Benefícios;3042.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01.03;F.G.T.S.;490.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01.03;F.G.T.S.;723.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01.04;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01.04;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.02;Impostos, Taxas e Contribuições;34087.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.02;Impostos, Taxas e Contribuições;30798.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.02.01;Federais;32062.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.02.01;Federais;28821.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.02.02;Estaduais;1496.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.02.02;Estaduais;1248.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.02.03;Municipais;529.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.02.03;Municipais;729.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03;Remuneração de Capitais de Terceiros;298126.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03;Remuneração de Capitais de Terceiros;404887.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03.01;Juros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03.01;Juros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03.02;Aluguéis;803.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03.02;Aluguéis;175.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03.03;Outras;297323.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03.03;Outras;404712.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03.03.01;Despesas financeiras;297323.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03.03.01;Despesas financeiras;404712.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.04;Remuneração de Capitais Próprios;127079.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.04;Remuneração de Capitais Próprios;77554.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.04.02;Dividendos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.04.02;Dividendos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.04.03;Lucros Retidos / Prejuízo do Período;127079.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.04.03;Lucros Retidos / Prejuízo do Período;77554.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.04.04;Part. Não Controladores nos Lucros Retidos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.05;Outros;50000.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.05;Outros;42000.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.05.01;Dividendos mínimos obrigatórios;42056.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.05.01;Dividendos mínimos obrigatórios;28394.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.05.02;Dividendos adicionais propostos;7944.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.05.02;Dividendos adicionais propostos;13606.0000000000;N
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01;Receitas;24320056.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01;Receitas;32648667.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;23916123.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;32279462.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01.02;Outras Receitas;407789.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01.02;Outras Receitas;370656.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-3856.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-1451.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02;Insumos Adquiridos de Terceiros;-17818604.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02;Insumos Adquiridos de Terceiros;-24929101.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-16741661.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-23965820.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-953640.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-967688.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02.03;Perda/Recuperação de Valores Ativos;136692.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02.03;Perda/Recuperação de Valores Ativos;-2452.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02.04;Outros;-259995.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02.04;Outros;6859.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.03;Valor Adicionado Bruto;6501452.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.03;Valor Adicionado Bruto;7719566.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.04;Retenções;-2108939.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.04;Retenções;-3128170.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.04.01;Depreciação, Amortização e Exaustão;-2108939.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.04.01;Depreciação, Amortização e Exaustão;-3128170.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.04.02;Outras;0.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.04.02;Outras;0.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.05;Valor Adicionado Líquido Produzido;4392513.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.05;Valor Adicionado Líquido Produzido;4591396.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.06;Vlr Adicionado Recebido em Transferência;912399.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.06;Vlr Adicionado Recebido em Transferência;1160849.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.06.01;Resultado de Equivalência Patrimonial;30985.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.06.01;Resultado de Equivalência Patrimonial;-21206.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.06.02;Receitas Financeiras;570141.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.06.02;Receitas Financeiras;443542.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.06.03;Outros;311273.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.06.03;Outros;738513.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.07;Valor Adicionado Total a Distribuir;5304912.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.07;Valor Adicionado Total a Distribuir;5752245.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.08;Distribuição do Valor Adicionado;5304912.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.08;Distribuição do Valor Adicionado;5752245.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.08.01;Pessoal;1521798.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Consolidado - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.08.01;Pessoal;1646229.0000000000;S
