CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.02;Insumos Adquiridos de Terceiros;-348148.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-157156.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-326400.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-13873.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-21748.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.02.03;Perda/Recuperação de Valores Ativos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.02.04;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.02.04;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.03;Valor Adicionado Bruto;39866.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.03;Valor Adicionado Bruto;38654.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.04;Retenções;-13938.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.04;Retenções;41112.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.04.01;Depreciação, Amortização e Exaustão;-13938.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.04.01;Depreciação, Amortização e Exaustão;41112.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.04.02;Outras;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.04.02;Outras;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.05;Valor Adicionado Líquido Produzido;25928.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.05;Valor Adicionado Líquido Produzido;79766.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.06;Vlr Adicionado Recebido em Transferência;316390.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.06;Vlr Adicionado Recebido em Transferência;362250.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.06.01;Resultado de Equivalência Patrimonial;183435.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.06.01;Resultado de Equivalência Patrimonial;139413.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.06.02;Receitas Financeiras;132955.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.06.02;Receitas Financeiras;222837.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.06.03;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.06.03;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.07;Valor Adicionado Total a Distribuir;342318.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.07;Valor Adicionado Total a Distribuir;442016.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08;Distribuição do Valor Adicionado;342318.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08;Distribuição do Valor Adicionado;442016.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01;Pessoal;24067.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01;Pessoal;23224.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01.01;Remuneração Direta;20859.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01.01;Remuneração Direta;20143.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01.02;Benefícios;2787.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01.02;Benefícios;2509.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01.03;F.G.T.S.;421.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01.03;F.G.T.S.;572.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.01.04;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.01.04;Outros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.02;Impostos, Taxas e Contribuições;11788.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.02;Impostos, Taxas e Contribuições;4769.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.02.01;Federais;10685.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.02.01;Federais;3485.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.02.02;Estaduais;710.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.02.02;Estaduais;835.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.02.03;Municipais;393.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.02.03;Municipais;449.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03;Remuneração de Capitais de Terceiros;129384.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03;Remuneração de Capitais de Terceiros;294469.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03.01;Juros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03.01;Juros;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03.02;Aluguéis;576.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03.02;Aluguéis;188.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03.03;Outras;128808.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03.03;Outras;294281.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.03.03.01;Despesas financeiras;128808.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.03.03.01;Despesas financeiras;294281.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.04;Remuneração de Capitais Próprios;127079.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.04;Remuneração de Capitais Próprios;77554.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.04.01;Juros sobre o Capital Próprio;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.04.02;Dividendos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.04.02;Dividendos;0.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.04.03;Lucros Retidos / Prejuízo do Período;127079.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.04.03;Lucros Retidos / Prejuízo do Período;77554.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.05;Outros;50000.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.05;Outros;42000.0000000000;S
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.05.01;Dividendos mínimos obrigatórios;42056.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.05.01;Dividendos mínimos obrigatórios;28394.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-07-01;2019-06-30;7.08.05.02;Dividendos adicionais propostos;7944.0000000000;N
07.628.528/0001-59;2020-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-07-01;2020-06-30;7.08.05.02;Dividendos adicionais propostos;13606.0000000000;N
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01;Receitas;7565380.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01;Receitas;8395860.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;7482549.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01.01;Vendas de Mercadorias, Produtos e Serviços;8197747.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01.02;Outras Receitas;83592.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01.02;Outras Receitas;199478.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01.03;Receitas refs. à Construção de Ativos Próprios;0.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-761.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.01.04;Provisão/Reversão de Créds. Liquidação Duvidosa;-1365.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02;Insumos Adquiridos de Terceiros;-3918682.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02;Insumos Adquiridos de Terceiros;-3986851.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-3036150.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02.01;Custos Prods., Mercs. e Servs. Vendidos;-3157288.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-778254.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02.02;Materiais, Energia, Servs. de Terceiros e Outros;-840061.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02.03;Perda/Recuperação de Valores Ativos;133573.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02.03;Perda/Recuperação de Valores Ativos;-2650.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.02.04;Outros;-237851.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.02.04;Outros;13148.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.03;Valor Adicionado Bruto;3646698.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.03;Valor Adicionado Bruto;4409009.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.04;Retenções;-1644753.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.04;Retenções;-2540112.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.04.01;Depreciação, Amortização e Exaustão;-1644753.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.04.01;Depreciação, Amortização e Exaustão;-2540112.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.04.02;Outras;0.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.04.02;Outras;0.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.05;Valor Adicionado Líquido Produzido;2001945.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.05;Valor Adicionado Líquido Produzido;1868897.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.06;Vlr Adicionado Recebido em Transferência;1455063.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;ÚLTIMO;2019-04-01;2020-03-31;7.06;Vlr Adicionado Recebido em Transferência;1704465.0000000000;S
08.070.508/0001-78;2020-03-31;1;RAIZEN ENERGIA S.A.;023230;DF Individual - Demonstração de Valor Adicionado;REAL;MIL;PENÚLTIMO;2018-04-01;2019-03-31;7.06.01;Resultado de Equivalência Patrimonial;922951.0000000000;S
